Normalize,Type,Datetime,Na23(LR)_AVG,Na23(LR)_STD,Mg24(LR)_AVG,Mg24(LR)_STD,Al27(LR)_AVG,Al27(LR)_STD,Rh103(LR)_AVG,Rh103(LR)_STD,Na23(MR)_AVG,Na23(MR)_STD,Mg24(MR)_AVG,Mg24(MR)_STD,Al27(MR)_AVG,Al27(MR)_STD,K39(MR)_AVG,K39(MR)_STD,Fe56(MR)_AVG,Fe56(MR)_STD,Rh103(MR)_AVG,Rh103(MR)_STD
500,COLD,2022-02-08 19:03:07,39292.5,1227.5,21387.7,855.9,25247.7,471.3,39677.0,134.8,2614.1,54.8,1513.6,113.3,1649.2,25.4,4649.2,184.9,1831.3,98.2,2820.0,111.4
500,COLD,2022-02-09 11:58:19,38382.8,21.6,21718.9,526.1,25375.7,937.2,40150.4,784.2,2769.2,146.7,1586.6,46.9,1747.2,90.9,4738.2,104.3,2042.7,72.3,2931.2,121.3
500,COLD,2022-02-09 19:28:29,49807.4,2503.7,24890.5,959.6,26452.0,879.5,23780.1,603.8,0.0,0.0,0.0,0.0,0.0,0.0,3815.3,175.4,1651.3,76.5,1688.1,62.6
500,COLD,2022-02-11 15:04:39,55722.2,826.4,28841.9,250.6,30055.8,30.8,26493.7,342.9,3979.0,58.2,2013.4,106.8,2144.2,24.9,4671.6,128.6,1750.7,147.4,1893.9,44.2
500,COLD,2022-02-22 10:05:26,161599.2,726.7,81777.8,1468.5,81933.2,318.2,59793.3,856.6,11125.7,142.8,5768.2,113.7,5496.3,104.6,13080.6,88.1,4068.8,156.4,4116.0,77.8
500,COLD,2022-03-01 21:07:21,148899.2,402.8,76635.3,555.5,78135.7,217.1,65166.9,555.9,9942.6,136.5,5237.0,91.7,5289.1,156.3,11638.8,180.3,4074.3,119.9,4604.1,131.5
500,COLD,2022-03-07 22:04:52,111695.1,2544.1,56159.9,1896.4,54119.1,452.3,49496.6,1125.3,7333.0,91.7,3750.2,364.4,3385.9,95.1,9907.4,216.1,2972.3,55.0,3399.9,69.5
500,COLD,2022-03-14 16:21:02,93107.5,2229.0,50928.3,1716.6,47588.9,462.5,45207.3,519.6,6430.8,294.3,3338.6,95.0,3038.3,119.6,8299.6,405.6,2528.7,31.3,3097.4,78.4
500,COLD,2022-03-16 12:42:14,109137.1,1183.8,54967.1,643.8,55346.9,1126.0,41354.9,443.9,6649.8,122.3,3455.4,68.3,3260.8,95.0,8641.5,314.2,2680.9,130.2,2768.5,5.2
500,COLD,2022-03-18 14:08:46,61540.9,1875.4,32910.0,1789.3,34740.3,1054.1,41221.1,675.6,3858.0,117.3,2158.8,199.4,2067.0,69.8,5596.7,100.9,2039.1,24.6,2518.2,114.8
500,COLD,2022-03-21 12:24:34,110350.1,1451.1,48087.9,1849.7,46964.1,935.8,36994.9,271.2,6738.3,384.3,3055.6,108.0,2963.2,228.0,9426.2,221.7,2286.7,32.1,2396.5,82.8
500,COLD,2022-03-21 20:02:36,112882.2,3313.0,48819.5,1575.9,47597.8,750.0,38739.3,584.9,7238.5,239.7,3319.2,141.2,3040.4,92.4,10681.0,373.9,2505.1,62.0,2585.0,56.8
500,COLD,2022-03-22 19:27:43,86274.8,3009.5,45402.2,388.1,46411.5,1048.6,43025.2,643.4,5142.3,181.9,2819.9,145.6,2767.1,32.6,7116.5,153.7,2414.0,99.1,2800.5,32.4
500,COLD,2022-03-23 15:31:17,117135.0,1394.4,54391.3,278.5,53884.9,404.2,47154.6,134.2,7239.0,274.4,3273.2,124.9,3319.8,43.8,10347.2,469.6,2887.4,120.4,3027.8,64.2
500,COLD,2022-04-13 19:47:57,81138.7,685.5,43355.7,416.4,42516.3,753.6,36745.5,643.5,5305.0,268.9,2806.0,129.5,2705.9,80.5,6278.5,541.0,2315.9,133.5,2795.7,104.6
500,COLD,2022-04-14 16:38:46,78360.2,1940.4,41776.4,1045.5,39479.9,393.2,37307.0,421.4,5503.9,138.0,2842.9,60.2,2694.1,137.5,6508.1,51.5,2324.2,82.8,2718.4,67.4
500,COLD,2022-04-18 11:18:54,69751.8,1430.9,36456.1,960.2,39520.1,735.2,31123.2,441.5,4700.8,244.4,2575.9,135.0,2539.8,55.3,6057.6,178.5,1882.8,38.1,2243.6,119.4
500,COLD,2022-04-18 17:54:26,86592.0,2926.7,44734.3,1067.3,47193.4,436.8,36426.4,382.2,6174.3,122.1,3285.7,81.3,3150.9,83.2,6995.9,261.5,2385.4,60.5,2753.2,32.1
500,COLD,2022-04-21 12:42:44,54872.5,1112.1,28948.4,1402.6,30699.1,1102.7,26871.8,470.0,3890.0,88.8,2050.3,85.7,2039.2,45.7,4689.1,214.7,1790.3,66.7,1873.1,34.4
500,COLD,2022-05-05 13:43:31,42478.3,1786.2,23677.6,536.0,26297.3,571.5,33496.3,718.5,3084.2,135.1,1802.1,89.9,1935.6,88.6,4508.6,110.8,1673.5,57.5,2469.6,57.8
500,COLD,2022-05-09 16:57:01,37389.1,899.6,21419.0,624.2,24070.3,223.1,31802.4,639.5,2827.6,112.0,1565.7,58.1,1840.3,80.5,4028.3,16.0,1687.2,26.2,2613.7,72.9
500,COLD,2022-05-10 17:24:52,34453.3,317.3,19420.8,115.1,21862.5,1249.2,28551.1,823.1,2728.4,154.0,1687.0,116.7,1713.1,46.3,3125.3,128.6,1695.4,95.9,2450.5,167.5
500,COLD,2022-05-19 17:33:30,106211.1,487.6,45316.6,3595.7,40931.2,1496.6,31355.3,797.4,6372.4,191.3,3116.1,135.9,2874.2,44.3,5854.0,97.7,2076.7,73.7,2426.4,60.0
500,COLD,2022-05-24 15:17:32,154633.0,591.5,80787.6,801.5,82665.3,381.4,70894.9,1978.8,11476.9,265.3,5956.5,93.2,6051.2,237.4,12141.6,257.4,4823.8,176.4,5554.0,259.8
500,COLD,2022-05-25 11:13:01,155315.0,2723.8,75921.5,2908.0,74739.9,3135.9,54472.6,2646.7,11597.9,182.3,5519.2,179.4,5159.7,166.1,11153.3,294.2,3871.2,216.9,3906.7,317.0
500,COLD,2022-05-25 15:04:00,163634.6,3163.0,84592.0,2555.4,88044.1,3567.8,69683.6,1335.3,11921.4,288.1,6307.7,164.0,6542.0,189.2,11908.6,413.1,4767.5,282.2,5351.6,200.8
500,COLD,2022-05-26 12:18:01,150937.8,5208.7,69264.4,3844.9,64395.3,6981.2,44585.4,1012.1,10884.2,424.1,4904.4,280.0,4359.3,339.9,10055.4,607.1,2991.7,117.6,3379.7,534.3
500,COLD,2022-05-27 11:18:02,143558.5,3035.8,69576.5,2280.6,66949.1,3868.9,47618.5,1131.1,10708.1,186.0,4969.8,245.5,4848.1,89.1,10006.1,511.1,3445.0,125.6,3445.0,160.0
500,COLD,2022-05-31 10:41:05,135582.7,2485.1,70164.2,2536.9,70355.0,1411.0,60629.3,1486.7,9876.9,270.0,5067.9,156.8,4935.8,73.6,9979.2,58.0,3810.7,227.1,4483.8,157.9
500,COLD,2022-06-01 09:49:29,135113.3,3874.2,62786.1,1842.8,59250.7,1717.3,41819.5,2023.6,10042.4,57.2,4492.1,169.8,4184.8,193.9,9792.4,367.4,3011.1,235.7,3390.7,134.8
500,COLD,2022-06-01 18:49:49,129810.9,471.5,73549.1,1938.2,78976.4,912.5,83705.3,882.3,10047.3,99.8,5553.9,243.5,5888.4,81.1,11650.8,85.9,5104.7,121.1,6562.9,40.2
500,COLD,2022-06-02 08:44:02,127949.7,1713.4,71176.9,2178.4,79456.8,662.5,84638.7,1357.1,9733.6,42.7,5483.7,158.6,5841.2,102.3,11880.4,109.7,5137.4,275.2,6277.8,297.3
500,COLD,2022-06-02 16:54:21,108854.0,3305.4,60212.6,507.5,62641.5,220.4,80728.5,1930.6,8146.5,329.1,4563.0,191.5,4700.8,222.7,10210.3,359.6,4388.6,155.1,6200.0,239.4
500,COLD,2022-06-03 10:24:28,126910.3,3012.2,71151.3,1246.9,75843.6,387.1,81105.9,1391.9,9437.3,342.2,5571.3,184.7,5628.3,76.2,11555.2,171.2,5349.5,145.3,6340.4,5.5
500,COLD,2022-06-06 06:19:38,106557.8,4468.5,60393.3,1924.7,67893.6,1268.5,78468.2,1493.5,8591.6,163.0,4988.6,85.2,5176.4,104.8,11150.5,428.9,4903.1,209.7,6161.1,200.0
500,COLD,2022-06-06 11:41:47,115993.2,1217.7,65566.7,1647.9,74574.3,965.8,82650.6,439.3,8956.7,220.8,5171.5,310.8,5521.3,187.9,10916.0,324.6,4721.6,18.5,6544.2,110.6
500,COLD,2022-06-09 12:48:52,52120.7,1825.4,29557.1,380.8,30600.9,224.2,32447.9,571.5,4198.7,208.5,2274.1,59.6,2475.8,128.9,4949.6,102.8,2128.8,132.3,2609.3,88.6
500,COLD,2022-06-13 10:53:41,57875.1,620.4,26828.3,265.3,23736.8,1735.5,17032.0,352.8,4618.0,79.4,2190.0,21.4,1932.1,216.0,4657.9,167.9,1401.7,124.7,1476.0,134.8
500,COLD,2022-06-15 13:43:12,60187.5,1828.4,31904.3,1021.6,33837.9,265.0,34384.9,1528.3,4807.1,234.3,2648.9,112.2,2685.0,217.1,6015.3,281.5,2317.2,22.9,2748.3,62.2
500,COLD,2022-06-16 08:53:23,57580.4,3027.0,28972.8,1115.3,28277.3,1345.3,26703.4,2505.1,4802.9,60.7,2271.3,73.6,2263.0,124.0,5098.3,36.1,1777.1,196.4,2015.5,92.8
500,COLD,2022-06-16 17:12:18,60457.0,1049.5,29364.7,1227.2,29082.4,899.2,22685.3,2761.7,4464.3,221.5,2233.8,156.0,2224.1,33.6,4823.3,139.5,1992.6,137.2,2246.3,121.0
500,COLD,2022-06-22 23:29:06,58721.5,1794.3,31127.5,755.4,31706.1,1184.5,36589.5,183.5,4801.5,158.2,2639.8,142.5,2591.9,144.1,8575.9,381.9,2491.1,164.8,2990.2,168.4
500,COLD,2022-06-23 14:46:46,59048.4,1573.7,29580.6,514.1,29241.5,378.0,27298.5,778.1,4936.4,294.5,2561.3,163.9,2384.6,123.1,5969.9,250.4,1988.4,113.3,2399.3,144.0
500,COLD,2022-06-27 15:22:20,43059.4,2659.8,23875.5,1191.4,24747.6,1643.2,31032.9,282.1,3737.6,61.0,2049.5,32.1,2048.2,91.7,6105.8,46.1,2062.8,35.8,2853.3,104.5
500,COLD,2022-06-28 16:09:33,50610.6,682.5,26971.0,191.1,29956.3,1140.4,33122.8,1239.8,4419.0,94.8,2413.9,84.8,2598.1,175.3,6517.4,210.9,2324.9,103.8,2994.4,32.1
500,COLD,2022-06-29 17:41:36,44706.8,2406.5,24749.0,1339.3,27103.0,471.1,31687.0,979.8,3892.0,33.5,2173.3,125.3,2409.0,82.7,6923.9,86.3,2271.3,84.3,3010.4,136.8
500,COLD,2022-06-30 13:33:04,50455.4,2619.7,26807.3,637.3,27710.6,655.2,29305.1,1245.8,4436.5,72.0,2393.7,171.2,2449.3,122.7,5419.2,176.5,2175.4,57.4,2705.9,167.3
500,COLD,2022-07-07 10:49:11,67813.8,2199.6,36780.2,643.8,38886.4,998.3,39082.1,463.8,5537.8,48.2,2837.2,142.9,3368.5,87.6,8170.5,295.7,2955.5,51.3,3158.5,51.3
500,COLD,2022-07-08 14:34:26,58501.3,1843.7,31083.6,1154.7,31899.9,835.6,37988.4,965.2,4989.2,163.2,2575.8,25.7,2791.4,37.8,8545.7,393.8,2660.0,13.4,3298.2,63.5
500,COLD,2022-07-11 18:03:18,65957.7,3528.7,35371.7,203.7,38000.5,375.3,37124.6,1501.8,5428.7,91.7,2886.0,141.4,3087.5,149.1,7569.7,503.8,3053.5,104.7,3232.2,190.9
500,COLD,2022-07-12 15:44:30,69177.7,289.4,35964.0,676.1,38466.0,252.8,37506.7,1131.8,5969.0,133.5,3176.7,86.8,3305.6,108.9,7767.5,343.5,2959.0,77.9,3389.7,183.10000000000000
500,COLD,2022-07-14 15:57:04,67599.5,2537.2,36556.3,1148.5,38429.2,870.7,37888.8,761.8,6280.5,281.1,3337.8,107.9,3522.8,97.5,7677.0,149.3,3255.8,77.6,3547.2,175.3
500,COLD,2022-07-18 15:20:45,70751.5,1046.6,39139.7,749.1,41903.6,942.1,40920.2,1361.0,6026.6,114.6,3257.2,72.4,3477.6,41.9,8345.4,153.8,3335.8,76.8,3809.3,124.0
500,COLD,2022-07-20 13:56:29,65490.8,2397.3,35367.6,1592.4,39685.4,455.6,41001.1,682.5,5903.6,238.2,3304.4,149.0,3495.0,128.6,9489.9,213.7,3104.3,62.0,3673.7,169.1
500,COLD,2022-07-21 13:51:23,67574.5,4775.0,35669.6,3674.1,39427.8,3810.7,41571.0,690.1,6101.0,184.9,3229.4,98.9,3600.6,95.2,10696.5,409.2,3342.7,95.2,3861.4,192.1
500,COLD,2022-07-22 14:40:31,65667.6,8403.1,35223.0,3341.0,39715.5,3528.6,38011.3,718.1,5963.4,44.6,3235.0,21.4,3604.8,61.3,9382.6,783.2,3192.5,154.3,3718.9,143.7
500,COLD,2022-07-25 09:39:51,61996.8,3004.9,33975.8,1489.9,37977.6,1320.0,39990.8,415.9,5594.9,208.6,3088.2,78.9,3449.8,221.1,9796.7,383.4,2855.4,80.3,3757.1,76.4
500,COLD,2022-07-27 17:00:50,31771.8,17175.1,17349.8,9673.9,18969.4,10067.5,26327.1,650.8,4054.7,120.4,2227.5,76.1,2406.2,197.2,5741.1,140.5,2164.9,47.1,2656.5,38.6
500,COLD,2022-07-28 10:09:52,47907.1,938.0,24935.6,289.4,27251.1,1112.7,28048.4,303.3,4362.7,106.6,2326.3,64.3,2551.5,24.1,6634.3,346.7,2130.2,63.1,2612.0,108.6
500,COLD,2022-08-01 18:56:14,57673.4,1805.7,31748.6,953.9,33727.7,1503.3,36656.2,813.0,5400.2,151.8,2965.2,105.5,3128.6,191.9,8721.9,341.5,2825.5,75.9,3452.5,87.5
500,COLD,2022-08-04 20:02:57,85514.2,3951.1,44278.1,1181.2,42306.7,1260.9,36452.1,236.1,4679.2,74.0,2461.9,53.6,2344.3,108.9,5892.9,596.9,2121.2,67.0,2797.7,67.7
500,COLD,2022-08-08 20:40:16,55193.8,410.0,30830.9,644.3,32093.3,236.3,30637.7,298.1,5088.0,110.0,2881.8,38.3,2911.8,38.8,7486.3,426.3,2203.9,156.9,2712.9,125.4
500,COLD,2022-08-09 11:50:13,63812.4,1600.4,33640.7,446.9,35677.4,546.2,27333.7,382.9,5384.2,117.3,2912.4,59.0,2887.4,52.4,7398.1,144.5,2185.2,99.0,2400.6,30.4
500,COLD,2022-08-10 13:08:39,67791.8,1015.9,34185.1,663.1,32276.8,309.4,22980.1,406.2,5336.3,128.0,2779.6,21.2,2509.1,90.5,5592.1,73.1,1859.1,47.7,1841.0,62.6
500,COLD,2022-08-10 18:23:11,68846.9,1733.2,35438.2,687.6,35643.1,496.3,23056.0,170.6,5597.0,87.9,2945.1,112.4,2823.4,61.8,5713.2,109.6,1910.5,30.5,2004.4,101.4
500,COLD,2022-08-11 16:04:55,66608.0,774.2,34404.0,441.6,35556.0,272.1,23065.7,291.0,5436.4,184.5,2839.4,86.0,2968.0,35.3,5862.7,109.1,2000.2,85.9,1876.5,71.8
500,COLD,2022-08-12 15:10:17,38144.2,1197.3,20933.1,274.3,21694.5,468.2,20446.7,407.8,2920.0,189.8,1665.8,51.3,1705.5,107.8,4071.7,179.5,1441.3,75.7,1680.4,83.5
500,COLD,2022-08-15 13:49:42,53458.3,1098.5,31106.9,486.3,36508.3,338.9,32599.5,447.8,4291.9,132.8,2521.0,23.5,2901.3,11.4,4845.7,149.3,2076.7,89.4,2683.0,42.6
500,COLD,2022-08-16 09:04:49,58657.5,860.5,33501.3,321.6,38210.2,159.9,33587.9,818.9,4693.8,166.8,2791.4,68.6,3175.9,133.8,5126.7,123.8,2090.6,22.2,2823.4,72.1
500,COLD,2022-08-17 14:59:20,60877.8,1581.5,34552.8,389.0,41230.4,288.5,34149.8,890.0,4606.8,119.6,2645.4,121.3,2972.9,147.7,4909.7,223.9,1955.7,47.1,2638.5,19.4
500,COLD,2022-08-18 19:00:06,64708.4,508.9,36203.8,553.5,41402.5,363.7,35547.9,455.9,4855.7,81.7,2858.1,41.0,3137.0,145.7,5313.0,135.3,2157.3,44.9,2695.5,87.7
500,COLD,2022-08-22 10:36:14,61092.3,474.3,34678.4,364.3,39711.5,460.6,34137.4,178.0,4453.2,166.5,2566.2,79.6,2902.0,46.3,4943.6,98.5,1942.5,126.7,2430.6,24.1
500,COLD,2022-08-23 14:51:36,66062.0,854.9,37230.6,290.0,42485.4,934.3,37048.3,610.7,4518.5,58.8,2546.7,128.5,2805.3,24.2,4948.2,171.9,2078.8,61.4,2654.5,92.2
500,COLD,2022-08-24 15:38:23,64654.4,786.9,36900.5,173.7,41285.5,378.6,36471.6,380.9,4655.5,167.2,2705.9,32.3,2935.4,40.3,5135.6,137.8,2105.9,55.3,2753.2,74.4
500,COLD,2022-08-25 16:09:04,68957.6,583.7,39092.8,297.9,44398.9,492.3,38236.3,143.3,4780.7,42.8,2694.1,85.6,3036.8,82.4,5146.8,132.0,2114.2,104.8,2769.8,79.2
500,COLD,2022-08-29 11:17:50,62069.0,405.7,32019.4,222.5,34202.6,324.0,25552.3,94.5,4178.5,210.1,2381.2,18.5,2404.8,12.2,4318.3,57.5,1614.3,61.9,1873.0,78.4
500,COLD,2022-08-29 13:19:09,62726.2,823.0,33771.6,737.9,34855.4,426.1,25413.8,403.8,4396.2,15.7,2441.7,136.3,2412.5,101.4,4429.3,129.6,1678.3,40.3,1876.5,123.0
500,COLD,2022-08-30 13:25:38,53096.7,319.4,29249.8,1047.3,29447.8,1349.5,23356.7,305.5,3835.8,142.1,2062.8,56.6,1946.0,37.7,3522.8,213.3,1565.0,8.4,1620.6,48.2
500,COLD,2022-08-31 08:42:22,56369.8,1460.6,30493.6,431.1,31558.3,1288.0,24288.1,296.1,3849.6,106.1,2137.2,136.0,2166.4,123.9,3943.9,195.1,1581.7,141.0,1745.1,48.7
500,COLD,2022-09-01 15:53:29,68485.0,814.0,37767.6,998.6,40734.5,536.5,32078.0,105.8,4494.2,38.6,2621.1,137.4,2491.0,33.7,4814.5,223.7,1850.8,50.1,2167.8,98.6
500,COLD,2022-09-06 11:27:40,67776.4,643.2,36419.9,415.4,40276.0,1105.5,30357.7,756.9,4596.4,114.1,2419.5,83.3,2643.3,35.6,4852.4,233.6,1866.8,48.9,2140.0,114.9
500,COLD,2022-09-06 17:49:54,65233.4,923.1,36469.3,272.0,36922.0,367.3,31798.0,662.0,4400.3,193.0,2453.5,65.9,2451.4,102.6,4553.7,169.8,1947.4,21.8,2233.9,73.0
500,COLD,2022-09-07 10:51:17,66755.6,1729.5,38422.5,959.7,39861.5,883.2,31386.4,521.0,4458.1,39.4,2558.5,53.2,2724.7,100.5,4802.9,187.5,1944.6,3.1,2181.7,103.4
500,COLD,2022-09-12 11:41:08,67960.3,1090.4,38476.2,425.1,41412.0,733.1,31354.3,398.9,4511.5,142.2,2505.6,41.8,2620.4,19.0,4711.3,61.2,1952.2,46.7,2124.7,65.6
500,COLD,2022-09-12 15:54:03,68931.8,1177.6,37791.3,766.4,38078.6,509.2,31628.0,608.8,4280.7,116.0,2335.3,77.2,2397.2,37.6,4470.3,89.0,1841.0,73.0,2025.9,122.1
500,COLD,2022-09-13 13:41:07,70944.6,445.8,39298.2,870.2,42855.3,674.1,31830.7,40.7,4603.4,171.3,2589.8,89.6,2870.6,72.9,4843.0,200.8,2031.5,74.2,2117.8,149.5
500,COLD,2022-09-14 15:04:54,64973.4,767.3,36817.9,389.0,39408.7,153.1,29854.3,138.4,4156.3,132.2,2263.7,157.7,2408.3,4.2,4259.8,142.9,1836.1,50.1,1871.6,63.4
500,COLD,2022-09-19 11:38:21,67943.4,1001.4,38095.8,196.8,41784.4,967.2,30348.1,406.2,4356.5,213.3,2331.9,86.8,2565.5,107.0,4443.4,162.4,1825.0,118.6,1966.9,72.9
500,COLD,2022-09-20 16:01:31,72758.4,1313.0,39319.2,631.6,40896.7,505.5,33451.1,377.4,4596.4,44.0,2595.4,95.2,2582.9,91.1,5147.8,77.5,1979.4,44.6,2114.3,11.1
500,COLD,2022-09-23 14:33:16,79297.0,1045.2,44315.9,524.9,46902.5,822.1,33768.7,550.8,4404.5,65.1,2251.2,134.0,2285.3,89.2,3877.7,136.5,1715.2,16.7,1669.3,63.8
500,COLD,2022-09-26 11:18:12,78811.0,862.3,38085.7,604.3,34233.8,602.1,20791.8,149.5,4859.3,125.0,2337.4,107.3,1994.7,133.6,4203.5,113.5,1554.6,109.6,1305.7,36.8
500,COLD,2022-09-26 18:56:32,72676.0,2625.4,35910.2,523.8,E30998.8,E166.8,22976.6,122.4,4355.1,201.1,2204.0,73.8,1850.8,74.2,3953.1,156.4,1480.2,37.1,1424.6,57.9
500,COLD,2022-09-27 11:01:56,73065.3,413.5,35944.9,487.0,32933.5,267.1,21000.5,260.5,4475.4,106.1,2089.9,156.8,1893.9,46.9,4045.3,202.3,1453.7,38.3,1348.1,54.5
500,COLD,2022-09-28 18:01:44,71351.9,958.8,35311.9,164.6,31929.4,722.2,21403.5,97.2,4250.8,180.5,2041.9,113.5,1850.8,91.8,3818.0,108.8,1505.2,96.7,1337.7,50.4
500,COLD,2022-09-29 12:13:39,70255.4,1162.4,35237.5,567.1,33313.9,871.5,21159.3,273.6,4081.1,133.6,1939.0,94.4,1843.8,101.8,3644.8,137.7,1321.1,96.3,1344.0,116.3
500,COLD,2022-10-03 16:12:18,69174.0,324.6,33617.2,238.4,30299.6,459.0,18665.0,478.1,4218.9,130.2,2108.0,79.9,1785.5,32.3,3847.5,102.3,1771.0,870.3,1211.3,44.6
500,COLD,2022-10-03 18:29:28,62386.3,1294.5,29051.2,756.6,25539.6,464.6,18486.2,373.8,3660.6,181.0,1770.1,28.6,1533.8,31.9,3420.7,100.4,1175.8,29.6,1150.0,33.8
500,COLD,2022-10-07 15:47:23,65248.9,760.8,31551.6,269.0,29055.4,156.5,19021.5,236.3,3929.6,113.8,1891.7,42.2,1681.8,50.4,3446.2,146.0,1196.0,37.9,1147.3,40.5
500,COLD,2022-10-10 17:39:33,74397.5,1378.0,35948.1,239.9,33347.3,307.3,21569.3,339.4,4858.4,291.1,2389.7,175.3,2225.6,127.9,2478.9,233.4,1568.7,64.3,1579.0,103.7
500,COLD,2022-10-11 11:00:29,67464.5,843.9,32228.4,303.6,29633.5,513.3,18276.0,502.8,3892.1,19.7,1866.7,67.5,1638.0,110.9,3666.3,169.1,1193.1,59.3,1100.7,31.6
500,COLD,2022-10-17 13:02:31,70924.5,876.5,31625.5,338.8,28085.5,412.9,17363.8,306.1,4201.7,85.5,1749.2,146.4,1632.0,61.7,1857.2,221.6,1118.0,101.7,1088.9,73.3
500,COLD,2022-10-18 12:14:28,72358.4,1870.0,35118.0,786.9,31106.1,1224.9,19300.3,190.1,4208.0,153.4,2039.3,108.3,1960.6,100.1,1869.6,203.4,1390.9,51.1,1225.6,10.4
500,COLD,2022-10-18 19:38:26,70966.8,1500.3,34407.6,298.6,30968.9,251.4,19175.1,161.4,3844.8,82.8,1848.6,18.8,1795.8,68.5,3711.6,103.1,1306.4,41.4,1040.2,37.0
500,COLD,2022-10-19 14:40:42,71053.0,764.9,34652.1,392.9,E32563.4,E556.9,19844.5,81.7,3714.0,55.3,1885.5,139.1,1700.6,109.7,3616.2,230.8,1218.8,6.7,1116.0,85.6
500,COLD,2022-10-20 14:20:17,85681.8,639.2,40434.3,317.9,36430.0,197.4,21786.3,478.5,4816.8,67.0,2233.1,97.0,1975.2,141.2,4302.0,72.5,1420.4,92.3,1276.5,33.0
500,COLD,2022-10-24 11:12:21,78660.7,1325.9,37535.3,165.8,33696.7,263.9,21084.1,424.0,4302.3,103.1,2052.4,44.0,1834.0,31.7,3945.2,77.5,1318.3,47.6,1225.8,94.3
500,COLD,2022-10-24 15:20:14,79305.7,1888.1,37940.1,114.2,34640.4,628.8,21062.4,188.8,4371.8,129.3,2018.3,49.3,1774.3,14.6,3863.3,225.4,1382.9,25.9,1248.1,61.9
500,COLD,2022-10-25 12:30:26,80669.4,426.8,38677.1,249.6,35977.1,462.9,21939.4,355.5,4424.0,208.1,2215.7,71.9,1992.6,75.0,4052.5,124.0,1361.3,50.6,1313.4,59.4
500,COLD,2022-10-26 11:11:13,81259.5,366.5,39586.2,330.2,36374.7,837.1,21903.3,367.7,4538.7,101.2,2149.7,133.5,1930.0,37.5,4036.5,83.7,1352.3,74.9,1277.2,55.7
500,COLD,2022-10-26 15:29:16,79585.3,268.0,37875.1,504.8,35773.0,538.8,23470.8,458.4,4336.3,100.1,2014.1,25.0,1902.2,43.4,3895.9,54.9,1393.3,37.9,1328.0,92.6
500,COLD,2022-10-27 15:48:23,77706.6,643.6,38135.1,293.7,33741.9,142.0,22533.2,209.0,4243.8,215.0,2188.6,97.0,1815.3,44.2,3658.3,82.7,1377.3,64.5,1295.3,46.9
500,COLD,2022-10-31 09:42:07,80401.6,801.1,38574.6,321.5,34817.4,275.4,21441.0,209.8,4365.6,24.4,2072.5,57.3,1923.8,22.9,3969.8,86.2,1365.5,48.5,1241.8,59.8
