Normalize,Type,Datetime,Na23(LR)_AVG,Na23(LR)_STD,Mg24(LR)_AVG,Mg24(LR)_STD,Al27(LR)_AVG,Al27(LR)_STD,Rh103(LR)_AVG,Rh103(LR)_STD,Na23(MR)_AVG,Na23(MR)_STD,Mg24(MR)_AVG,Mg24(MR)_STD,Al27(MR)_AVG,Al27(MR)_STD,K39(MR)_AVG,K39(MR)_STD,Fe56(MR)_AVG,Fe56(MR)_STD,Rh103(MR)_AVG,Rh103(MR)_STD
1000,COLD,2022-03-07 22:11:40,224481.4,7879.4,115474.9,1295.7,105039.4,1731.4,51589.3,535.3,14423.6,515.0,7657.0,111.4,6681.3,166.4,18589.6,1456.1,5907.3,91.0,3561.2,95.1
1000,COLD,2022-03-14 16:23:31,193494.6,2601.4,100963.2,581.5,93123.5,2630.9,45558.6,452.9,12618.1,246.1,6932.3,110.6,5912.9,52.1,16895.5,428.4,5161.9,45.1,3187.8,94.7
1000,COLD,2022-03-16 12:44:25,215121.6,5194.4,108091.1,749.9,111759.5,441.0,42720.1,663.4,13796.3,243.0,7202.0,154.6,6775.2,82.5,16553.4,196.1,5256.3,184.6,2783.8,93.5
1000,COLD,2022-03-18 14:11:33,131204.3,4165.4,69862.6,537.8,66917.4,1985.5,42190.4,816.0,8067.4,444.8,4395.4,243.3,3854.6,222.5,11052.1,204.6,3941.5,144.0,2528.7,29.2
1000,COLD,2022-03-21 12:26:48,201928.4,1662.1,94871.1,2096.9,95794.8,1242.4,38867.5,494.8,12449.5,161.6,5884.9,221.2,5588.8,101.0,16854.1,129.3,4625.7,31.3,2502.2,136.0
1000,COLD,2022-03-21 20:04:45,211980.4,4368.5,98463.4,1152.0,95308.3,1281.0,40590.0,126.4,13035.9,74.3,6362.1,312.1,5576.4,232.2,17502.2,359.1,5061.8,206.7,2684.4,70.6
1000,COLD,2022-03-22 19:32:19,174136.0,2254.3,89703.2,2905.3,90246.1,2147.8,44343.6,217.4,10340.2,381.1,5502.4,180.6,5505.3,228.5,14247.8,243.0,4727.9,135.6,2808.8,63.7
1000,COLD,2022-03-23 15:33:34,210410.6,7159.1,101918.5,1905.4,105142.4,2570.8,48780.0,184.8,12946.8,455.2,6571.2,145.9,6498.3,68.7,18813.3,439.4,5654.1,326.7,3256.6,55.6
1000,COLD,2022-04-13 19:49:51,157931.3,1127.9,85365.4,2098.5,82503.6,1178.3,37209.3,464.0,10880.1,234.0,5918.3,138.8,5565.9,4.3,13060.1,229.1,4451.2,83.1,2744.1,175.9
1000,COLD,2022-04-14 16:41:01,157532.6,7119.7,82417.2,2808.4,77015.2,2076.4,38597.8,863.5,11054.0,97.9,5748.0,34.8,5213.3,57.6,13044.1,470.1,4558.9,208.0,2856.8,75.8
1000,COLD,2022-04-18 11:21:01,138547.2,5747.1,72399.0,2337.3,76229.7,1733.6,28053.2,394.8,9646.3,357.4,5146.2,366.5,5111.0,176.6,11820.4,402.9,3837.9,194.8,1971.0,102.2
1000,COLD,2022-04-18 17:56:31,175958.5,5593.4,92506.8,1451.0,91744.3,2792.6,38357.6,695.1,12332.8,380.7,6727.8,48.0,6227.9,111.3,14582.5,263.5,4601.4,72.3,2844.3,47.7
1000,COLD,2022-04-21 12:44:43,110819.9,4084.2,58680.2,2574.1,59114.5,1222.2,27654.2,837.2,7769.6,491.2,3984.5,81.5,4123.6,102.5,9341.9,403.0,3560.4,80.4,1999.5,113.2
1000,COLD,2022-05-05 13:45:41,86799.1,2417.8,47497.7,829.1,51867.4,1140.1,33513.5,216.4,6135.3,217.1,3398.4,26.4,3645.9,174.4,9065.5,382.8,3317.1,85.1,2452.1,92.8
1000,COLD,2022-05-09 16:59:19,77021.1,826.1,43492.2,1407.0,47461.0,766.4,34066.4,45.4,6014.7,473.8,3251.9,106.3,3859.9,133.3,7128.5,625.8,3645.3,117.7,2898.0,85.1
1000,COLD,2022-05-10 17:27:11,72486.3,1345.0,38891.3,537.6,42831.1,1507.1,30196.6,966.4,5577.2,72.1,3045.1,211.5,3417.4,186.2,5619.7,295.8,3473.8,180.1,2501.4,225.7
1000,COLD,2022-05-19 17:36:05,216385.0,1847.1,93451.2,4218.5,81006.7,3265.9,31341.3,866.5,13412.8,1220.8,6208.3,171.5,5851.5,265.2,11394.2,1105.4,4126.4,357.5,2429.9,103.0
1000,COLD,2022-05-24 15:21:08,307386.9,3483.0,161622.0,5800.4,166087.0,4292.6,74400.9,735.8,22781.1,433.5,12003.3,171.1,12072.4,558.6,24340.0,365.7,9819.4,331.9,5665.2,138.8
1000,COLD,2022-05-25 11:15:21,322445.5,4628.0,147766.9,2971.3,146592.5,1481.7,54830.5,1039.9,23670.1,160.8,10905.0,612.7,10279.1,665.0,22082.3,395.9,8159.8,327.1,4298.8,354.6
1000,COLD,2022-05-25 15:06:13,361730.6,8211.4,171400.4,4889.9,172559.3,2212.5,72537.5,3839.7,26230.4,166.3,12878.5,23.1,12434.1,517.1,26312.2,130.0,11452.7,439.4,5624.9,198.7
1000,COLD,2022-05-26 12:21:14,316513.1,7297.9,146164.0,5765.2,127556.3,5504.4,47842.9,5716.5,23266.4,893.3,10448.0,304.6,9673.3,181.8,20801.6,726.8,6449.0,172.8,3708.5,124.5
1000,COLD,2022-05-27 11:20:28,288259.9,4349.6,141316.7,2834.9,131805.9,7427.2,47830.3,196.1,21276.8,499.9,10495.9,179.8,9203.7,298.3,20313.8,251.2,7068.5,198.7,3568.0,198.7
1000,COLD,2022-05-31 10:43:20,274373.0,7123.3,140777.5,3032.3,133679.7,3760.4,58075.1,924.2,19639.8,282.8,10670.5,153.3,9420.7,96.5,20452.2,288.2,7919.8,121.3,4280.1,234.4
1000,COLD,2022-06-01 09:51:49,266887.2,4765.2,116894.1,7277.7,103313.3,12655.0,44749.3,846.5,19751.8,774.1,9231.4,256.2,7990.0,243.8,18832.9,635.6,5859.3,668.2,2934.0,256.5
1000,COLD,2022-06-01 18:53:47,259086.6,8288.5,143282.1,4412.8,156153.4,4347.2,83640.7,731.4,19414.1,260.5,10785.3,158.9,11429.5,197.5,22095.9,427.5,10479.3,393.7,6651.3,23.2
1000,COLD,2022-06-02 08:46:23,250272.9,6417.5,142050.5,4558.1,154210.0,2329.7,84127.7,853.6,18989.8,222.4,10731.0,76.8,11424.7,427.7,21578.2,161.3,10156.6,126.3,6302.9,30.3
1000,COLD,2022-06-02 16:59:27,209762.6,14000.4,118712.8,4306.1,125234.2,2104.3,84385.7,1501.1,15448.4,342.0,9258.4,119.9,9345.5,209.1,18679.7,118.2,8351.7,262.2,6287.6,185.6
1000,COLD,2022-06-03 10:27:21,254438.5,7408.0,143529.5,3080.1,152008.9,3029.1,84611.1,1698.4,19336.9,344.9,10856.8,203.6,11252.1,345.0,21823.7,770.5,10198.4,155.2,6413.4,289.7
1000,COLD,2022-06-06 06:21:52,221636.8,10052.4,123922.7,7310.8,140232.3,6537.1,81683.1,595.9,17501.1,421.3,9794.8,268.8,10505.1,324.5,20107.9,261.4,9367.9,194.2,6298.0,130.8
1000,COLD,2022-06-06 11:44:00,223272.1,7692.1,126687.8,2724.4,143452.2,2269.3,85202.8,2554.2,18113.4,827.6,10471.5,169.2,11089.3,255.8,20410.4,560.3,9807.4,380.0,6759.7,301.8
1000,COLD,2022-06-09 12:55:43,108106.8,2028.2,57049.9,1793.2,61769.3,505.2,32948.0,818.2,8527.6,249.0,4736.2,31.6,4846.7,155.7,10291.5,363.7,4265.4,102.1,2770.6,123.3
1000,COLD,2022-06-13 10:55:59,115582.1,1934.0,53222.6,1653.8,48516.9,72.0,18690.2,1082.1,9579.9,75.5,4182.7,103.3,3869.1,209.1,9619.8,319.5,2877.6,52.2,1452.4,208.8
1000,COLD,2022-06-15 13:45:47,118455.1,3311.3,63359.6,3202.8,63956.7,2682.1,35327.3,641.8,9647.3,342.0,5299.4,86.2,5147.8,117.3,11172.2,586.7,4700.6,176.2,2861.6,33.5
1000,COLD,2022-06-16 08:56:13,117403.2,4474.2,57183.1,1687.2,54110.1,1389.7,24176.2,912.2,9387.9,401.7,4516.4,6.4,4280.1,71.8,10089.5,392.6,3591.7,162.7,2247.7,145.8
1000,COLD,2022-06-16 17:15:08,118444.4,3690.7,56939.9,526.4,55043.1,862.2,25264.3,1349.3,9061.6,464.3,4549.1,69.5,4393.4,55.7,10183.3,164.2,3540.9,180.8,2055.8,206.1
1000,COLD,2022-06-22 23:32:15,119598.7,5000.2,62594.3,1220.2,63096.0,1014.6,36619.3,1071.6,9963.7,155.6,5371.0,14.7,5139.4,102.3,13333.4,212.8,4796.6,145.7,3041.7,44.7
1000,COLD,2022-06-23 14:49:17,114946.0,1855.0,57420.1,1194.8,59426.5,1296.2,27376.5,808.4,9545.0,213.0,4802.2,6.7,4964.2,161.6,11176.0,298.4,4277.9,158.1,2479.9,100.3
1000,COLD,2022-06-27 15:24:55,87671.2,1673.2,48949.7,2091.7,50287.9,1502.0,32538.0,732.9,7776.4,220.2,4209.8,40.5,4448.3,268.6,10900.0,558.5,4362.1,177.8,2962.4,73.5
1000,COLD,2022-06-28 16:12:17,106809.9,532.4,56077.0,1038.0,60985.4,2186.3,34945.5,548.3,9046.3,237.5,5035.1,89.7,5227.1,301.1,11317.4,645.1,4688.2,88.7,3059.8,179.4
1000,COLD,2022-06-29 17:43:38,87905.0,8271.5,47541.0,3419.2,52335.5,4420.0,34015.6,452.4,7829.9,177.6,4342.5,288.1,4554.7,179.9,11493.8,610.4,4328.0,130.5,3175.2,47.8
1000,COLD,2022-06-30 13:35:38,101543.0,2729.0,53469.6,1230.1,55188.4,1814.0,30236.0,586.7,9087.3,304.2,4718.7,105.5,4629.7,143.2,10888.3,278.2,4171.5,196.5,2739.2,125.5
1000,COLD,2022-07-07 10:51:36,139118.2,3708.4,73726.8,1246.1,80591.1,1453.9,41031.6,110.0,11749.0,222.0,6250.6,117.6,6551.7,74.2,14349.4,422.0,5909.1,110.9,3574.3,48.6
1000,COLD,2022-07-08 14:37:32,112990.3,7057.0,60658.4,156.4,64024.6,540.3,39586.5,581.0,9807.8,330.5,5203.4,224.8,5464.1,60.9,13649.7,411.3,5234.7,27.3,3535.3,98.5
1000,COLD,2022-07-11 18:06:35,129269.8,2972.7,67905.4,1634.4,73433.4,2906.3,37174.1,1201.2,11216.8,67.0,5695.0,61.6,6163.0,81.4,13997.2,267.9,5908.5,120.6,3504.7,123.4
1000,COLD,2022-07-12 15:50:42,142698.2,2301.0,70507.65,2065.65,76099.3,608.1,38255.6,1014.1500000000000,11556.7,263.0,6111.6,98.3,6213.5,38.9,13763.7,163.4,5739.5,138.1,3525.25,132.75
1000,COLD,2022-07-14 16:00:59,137295.1,4486.1,73109.9,2496.9,78265.4,3582.7,39337.1,827.1,12071.8,200.2,6398.0,85.2,6697.0,45.2,14866.2,373.5,6348.6,71.1,3545.8,142.1
1000,COLD,2022-07-18 15:23:09,143748.1,2171.2,77157.2,1503.1,80789.2,729.9,43056.6,813.6,12370.8,49.4,6635.1,296.8,7160.8,24.5,15077.7,18.6,6289.5,153.8,3848.2,202.4
1000,COLD,2022-07-20 13:58:41,133564.0,3600.0,71715.5,894.0,79093.4,2289.1,42074.6,868.5,11922.8,209.9,6293.6,154.7,6854.1,271.4,15317.7,456.3,5998.2,44.8,3607.6,88.8
1000,COLD,2022-07-21 13:53:34,138394.9,2639.1,74485.5,2294.9,80713.0,381.5,42369.6,783.7,11833.1,59.9,6708.8,85.0,7247.1,47.6,17078.1,336.1,6359.8,142.1,4035.9,128.3
1000,COLD,2022-07-22 14:42:39,135736.8,16895.4,72886.1,7552.5,77874.4,5487.0,40013.7,649.6,12703.3,310.3,6633.7,152.1,7433.4,335.4,15647.7,241.1,6340.3,129.9,3833.6,84.5
1000,COLD,2022-07-25 09:42:43,127311.5,2962.7,70062.7,1321.9,76638.2,1990.6,42269.8,173.5,11390.0,141.1,6272.8,205.7,6781.2,63.1,15388.4,512.7,5767.3,101.3,3859.3,113.3
1000,COLD,2022-07-27 17:03:04,49826.9,33995.9,27259.5,16568.6,30098.4,17632.5,26708.6,625.5,8416.0,288.7,4512.9,58.9,4808.4,87.1,11029.6,446.0,4186.9,194.1,2723.3,124.7
1000,COLD,2022-07-28 10:12:36,96705.7,1965.6,51486.3,491.2,54036.2,477.8,28142.0,272.5,8707.4,451.6,4514.3,117.4,4730.6,232.1,10869.0,219.2,4183.4,186.9,2683.7,16.5
1000,COLD,2022-08-01 18:58:43,117818.4,9616.4,64424.0,4411.4,68961.4,4090.8,36547.4,1205.0,11301.7,434.6,6114.9,137.2,6395.9,214.0,14060.0,400.2,5743.6,245.2,3791.9,84.6
1000,COLD,2022-08-04 20:05:17,173473.2,4267.1,86957.5,1574.7,83677.0,2599.1,37445.2,946.0,9018.7,493.5,5307.8,346.1,4683.4,64.5,9821.7,696.0,4526.2,105.3,2782.4,241.5
1000,COLD,2022-08-08 20:43:37,111665.4,1467.7,60923.1,1643.3,65028.6,936.9,31900.6,419.9,9918.6,239.2,5634.5,61.6,5362.7,220.9,11685.3,225.8,4309.3,148.2,2698.3,55.6
1000,COLD,2022-08-09 11:53:24,93235.9,1791.6,48691.6,211.6,50633.6,391.4,19968.1,626.4,11464.9,189.8,6323.0,118.3,6142.2,127.1,11633.8,301.7,4542.9,83.6,2608.6,83.7
1000,COLD,2022-08-10 13:10:38,133902.9,1294.8,67805.9,1276.0,62124.9,535.2,22657.9,381.6,11179.6,368.4,5663.1,151.1,5058.1,200.8,10555.6,166.8,3743.3,209.0,1942.5,88.0
1000,COLD,2022-08-10 18:25:16,138935.8,2081.6,69822.2,784.4,68497.3,644.4,22847.9,79.3,11334.6,66.0,5887.6,108.6,5577.5,191.5,10902.6,127.3,3788.5,37.9,1873.7,126.8
1000,COLD,2022-08-11 16:06:52,132121.8,1916.5,68183.5,647.0,67463.9,1116.2,22967.5,550.4,11095.5,314.5,5654.0,149.9,5400.2,111.4,11030.2,556.7,3845.5,22.0,1939.8,128.2
1000,COLD,2022-08-12 15:12:37,71977.6,5191.4,42516.1,17.8,41431.0,1040.6,20094.5,92.9,5963.5,275.4,3408.1,106.2,3337.2,54.9,7204.1,241.2,2890.2,57.4,1674.9,16.2
1000,COLD,2022-08-15 13:53:03,106297.9,1040.9,62684.5,1079.1,70508.9,811.4,33113.6,840.1,8529.7,71.3,4915.5,98.9,5384.3,230.6,10017.3,333.4,4036.7,196.9,2662.9,15.1
1000,COLD,2022-08-16 09:07:05,118276.3,2198.1,67608.3,1731.3,75390.5,975.9,33344.0,246.6,9390.0,177.8,5346.0,49.4,5826.5,244.5,9791.6,265.5,4129.9,117.0,2761.5,111.6
1000,COLD,2022-08-17 15:01:40,122359.7,117.9,69574.0,1386.4,77796.2,1089.0,34611.5,405.4,9678.7,146.8,5571.9,74.9,6046.3,108.5,10065.5,9.3,4315.5,43.0,2735.1,80.9
1000,COLD,2022-08-18 19:02:26,130713.1,2190.2,73973.4,1068.0,81754.7,582.7,36319.1,215.2,9786.4,249.9,5552.5,102.0,6145.7,132.5,10234.3,515.7,4321.1,168.3,2801.9,18.9
1000,COLD,2022-08-22 10:38:30,123170.5,2054.0,69036.7,713.8,78612.0,897.7,34021.0,135.8,9033.3,207.8,4976.0,99.9,5595.7,102.5,9730.2,32.9,3866.4,104.6,2482.7,85.5
1000,COLD,2022-08-23 14:53:45,130668.5,1578.8,73779.0,339.9,82273.5,363.3,36760.6,454.5,9276.6,134.0,5156.1,70.3,5883.5,88.1,9707.8,430.5,4085.3,194.1,2621.8,157.6
1000,COLD,2022-08-24 15:40:38,131364.9,1217.6,73735.9,1244.0,79467.5,943.8,36390.8,252.4,9483.9,185.3,5245.9,64.3,5523.3,31.4,9605.4,216.6,4072.8,98.4,2628.0,90.8
1000,COLD,2022-08-25 16:11:15,132222.4,1399.7,74800.2,401.2,81766.8,1209.4,37375.6,810.7,9212.6,255.8,5342.5,214.0,5763.9,75.1,9562.6,327.3,4065.2,121.0,2711.5,131.7
1000,COLD,2022-08-29 11:20:11,118738.7,3447.2,62929.3,969.7,63582.1,978.2,24496.1,548.2,8352.4,303.6,4651.3,68.8,4378.1,85.8,8474.5,199.3,3337.3,156.6,1815.3,107.5
1000,COLD,2022-08-29 13:21:19,127176.5,854.0,66944.7,712.6,67169.1,544.1,25561.3,249.7,9014.5,342.4,4722.3,228.8,4499.7,261.4,8626.0,172.2,3296.9,135.8,1809.0,42.8
1000,COLD,2022-08-30 13:29:03,107512.0,6122.4,58028.7,1300.0,55905.0,2073.9,23305.8,445.8,7428.1,430.4,4008.9,212.7,3794.0,196.9,7580.0,112.7,3170.4,233.3,1611.6,79.9
1000,COLD,2022-08-31 08:44:37,116755.4,2092.7,60404.0,359.1,62406.0,895.7,24599.3,371.0,7903.1,205.6,4262.7,36.9,4071.5,145.9,7758.3,118.6,3187.8,62.0,1700.5,142.6
1000,COLD,2022-09-01 15:55:32,115356.4,954.0,63227.9,1980.5,65017.0,691.7,27145.4,507.9,9106.3,325.6,5136.7,90.5,5111.0,9.9,9183.2,252.7,3960.9,45.3,2121.9,55.8
1000,COLD,2022-09-06 11:30:01,131263.3,2752.0,73785.6,1552.3,76934.6,118.8,31108.6,428.1,8919.2,122.2,5143.7,22.1,5090.1,280.9,9197.3,135.8,3992.2,139.2,2124.0,45.8
1000,COLD,2022-09-06 17:52:47,131756.6,3568.1,73553.1,1851.2,73766.2,1523.3,32162.8,434.8,8905.3,74.0,5053.9,46.5,4688.9,199.1,9070.2,110.0,3881.7,109.1,2282.5,39.5
1000,COLD,2022-09-07 10:53:31,137727.9,1786.4,75338.3,1460.6,78978.0,465.1,32040.7,558.3,9305.9,298.2,5103.3,214.3,5097.8,150.6,9333.5,459.2,3966.5,103.2,2167.8,54.6
1000,COLD,2022-09-12 11:43:43,135989.6,905.1,76881.5,1087.3,80401.8,900.4,31529.2,622.8,8781.4,102.2,4810.5,163.7,5009.5,138.7,9214.8,248.0,3869.1,110.4,2145.6,58.2
1000,COLD,2022-09-12 15:56:16,137847.0,747.2,75155.3,392.4,72520.9,125.6,32054.8,273.5,8494.8,141.7,4722.2,125.5,4565.8,68.5,8780.8,329.4,3715.4,175.1,2126.8,56.8
1000,COLD,2022-09-13 13:43:49,139208.4,4369.6,77364.0,512.7,82037.0,1515.1,31344.7,545.3,9170.3,224.7,5148.5,158.0,5281.3,230.4,9455.9,271.9,3780.1,108.3,2119.8,46.3
1000,COLD,2022-09-14 15:07:14,130421.0,1341.0,72327.6,357.6,76181.0,1097.3,29155.8,467.8,8329.3,85.9,4745.9,126.6,4797.4,27.2,8898.6,112.4,3682.8,65.6,1911.9,34.7
1000,COLD,2022-09-19 11:40:32,134579.0,3662.5,74795.5,832.3,79687.5,1701.3,29920.5,503.5,8601.4,51.7,4923.9,78.7,5111.7,155.5,8956.2,347.3,3794.0,58.7,2014.9,73.1
1000,COLD,2022-09-20 16:03:49,148317.1,3110.5,79970.8,643.4,80106.2,998.2,33856.6,461.1,9535.6,214.2,5128.5,250.6,5025.5,265.3,10407.9,74.0,3829.5,172.3,2197.7,55.5
1000,COLD,2022-09-23 14:35:25,155899.7,2296.5,88344.0,1709.8,91668.5,703.2,34408.1,734.6,8332.9,230.3,4374.6,196.9,4421.9,48.0,7465.9,322.0,3225.3,126.4,1533.8,69.9
1000,COLD,2022-09-26 11:20:37,159114.1,4971.7,75386.6,1011.4,69152.8,1358.7,21459.9,949.5,9543.8,265.5,4736.1,45.3,4058.9,82.0,8651.7,302.5,3145.4,81.6,1362.0,55.8
1000,COLD,2022-09-26 18:58:54,147415.1,1664.0,70115.7,1561.5,60420.2,709.2,23316.9,348.9,8976.9,141.9,4263.3,105.8,3725.2,110.5,8048.4,104.0,2956.2,63.1,1509.5,81.3
1000,COLD,2022-09-27 11:04:17,145978.3,1464.3,72051.1,1022.3,66336.1,551.5,22098.8,196.3,8505.3,104.8,4247.4,64.8,3801.0,47.6,7858.4,85.0,2948.6,101.8,1314.8,58.7
1000,COLD,2022-09-28 18:04:42,141304.3,1466.4,70734.2,720.5,61493.8,620.6,21480.8,196.4,8207.5,90.9,4003.2,68.7,3424.8,89.6,7321.0,84.6,2750.4,96.0,1325.2,26.8
1000,COLD,2022-09-29 12:15:48,141310.0,1819.9,70112.4,612.0,62707.7,598.7,20999.8,61.0,8272.9,286.7,3924.0,103.3,3522.8,41.9,7621.5,206.2,2892.2,18.2,1348.8,73.2
1000,COLD,2022-10-03 16:14:27,138819.2,1556.8,66697.1,1271.5,59079.5,1122.4,19262.1,266.0,8207.8,125.0,3972.8,89.2,3404.0,9.8,7605.9,160.4,2506.4,23.5,1129.2,42.9
1000,COLD,2022-10-03 18:31:46,122311.9,1295.5,57891.5,600.3,49883.6,63.9,19027.5,259.3,7355.9,248.7,3458.2,133.3,3081.5,118.0,6853.1,166.6,2318.0,145.2,1120.8,47.4
1000,COLD,2022-10-07 15:50:37,127508.3,1359.7,63350.6,204.5,56020.4,602.8,19030.3,243.5,7582.5,71.3,3785.0,151.6,3251.0,108.0,6889.7,225.4,2402.8,54.8,1079.1,52.4
1000,COLD,2022-10-10 17:42:18,146235.5,1662.4,71479.8,495.0,64724.9,779.4,21394.5,253.4,9503.9,183.2,4558.8,173.8,4128.0,170.9,5179.3,330.5,3034.9,166.4,1405.0,44.8
1000,COLD,2022-10-11 11:02:43,136462.5,2604.8,66074.3,437.6,59027.0,658.0,18385.3,940.5,8074.2,70.6,3719.7,114.1,3324.7,153.8,7408.7,262.4,2465.3,46.9,1095.1,93.9
1000,COLD,2022-10-17 13:05:01,137675.0,1545.7,62262.8,1768.5,56309.5,780.5,17809.8,77.3,8359.7,195.6,3577.9,109.1,3387.1,71.3,3689.2,449.4,2384.6,52.5,1079.2,43.7
1000,COLD,2022-10-18 12:17:04,146816.7,508.8,69369.5,1306.5,60733.8,1643.6,19454.9,662.2,8439.2,131.3,3720.0,198.4,3464.1,18.2,3041.4,432.1,2705.9,147.2,1159.7,60.1
1000,COLD,2022-10-18 19:40:34,141957.2,2010.6,68709.5,640.2,60723.6,360.3,19632.9,291.2,7730.6,74.3,3853.1,61.9,3312.2,49.5,7403.6,135.1,2590.5,107.5,1053.4,57.1
1000,COLD,2022-10-19 14:42:49,143865.1,993.6,68946.1,1036.5,62932.6,1169.9,19609.3,586.4,7954.4,118.4,3676.5,161.9,3327.5,88.7,7062.0,198.1,2381.2,63.2,1077.0,37.9
1000,COLD,2022-10-20 14:22:40,173630.5,2004.7,80634.9,846.0,71606.4,401.4,22437.8,235.8,9709.9,27.2,4539.4,188.3,4034.6,43.8,8504.6,99.6,2875.6,54.7,1333.5,43.8
1000,COLD,2022-10-24 11:14:39,160154.0,4440.5,75294.9,1500.1,68860.9,1562.2,22016.0,380.9,8663.2,181.7,4097.9,123.1,3771.8,123.2,7783.7,38.6,2765.7,214.5,1316.9,82.4
1000,COLD,2022-10-24 15:22:26,154502.3,1135.2,73468.1,481.6,67636.4,351.0,21168.3,368.9,8512.9,127.2,4057.5,95.5,3752.3,184.2,7840.1,126.6,2667.0,148.0,1243.2,50.4
1000,COLD,2022-10-25 12:32:35,161097.0,1593.2,77868.9,947.2,72163.3,910.5,22489.3,163.7,8941.5,114.6,4425.3,29.4,3912.9,60.8,8174.7,173.7,2792.8,82.5,1354.4,79.4
1000,COLD,2022-10-26 11:13:23,165285.0,2749.0,79317.5,512.9,72679.9,557.9,22383.5,310.9,9124.3,75.3,4327.3,126.4,4055.4,90.9,8301.9,218.1,2826.9,70.9,1352.3,35.5
1000,COLD,2022-10-26 15:31:25,161380.9,2287.9,78384.8,313.5,71889.7,874.6,23401.9,270.3,8849.5,62.9,4258.5,120.7,3909.5,146.9,7928.3,281.5,2835.2,66.8,1400.3,48.6
