Normalize,Type,Datetime,Na23(LR)_AVG,Na23(LR)_STD,Mg24(LR)_AVG,Mg24(LR)_STD,Al27(LR)_AVG,Al27(LR)_STD,Rh103(LR)_AVG,Rh103(LR)_STD,Na23(MR)_AVG,Na23(MR)_STD,Mg24(MR)_AVG,Mg24(MR)_STD,Al27(MR)_AVG,Al27(MR)_STD,K39(MR)_AVG,K39(MR)_STD,Fe56(MR)_AVG,Fe56(MR)_STD,Rh103(MR)_AVG,Rh103(MR)_STD
200,COLD,2023-03-09 07:02:14,29144.1,1273.3,13624.7,170.8,14771.1,364.1,45217.3,996.0,1757.6,72.4,797.5,37.4,848.3,52.4,2338.4,21.4,924.1,36.5,3010.3,44.2
200,COLD,2023-03-09 07:02:14,29144.1,1273.3,13624.7,170.8,14771.1,364.1,45217.3,996.0,1757.6,72.4,797.5,37.4,848.3,52.4,2338.4,21.4,924.1,36.5,3010.3,44.2
200,COLD,2023-03-10 17:54:10,33008.2,610.3,18436.5,219.2,19419.1,144.7,48871.9,241.5,2029.4,84.5,1170.2,99.8,1152.8,60.3,3068.7,152.4,1008.2,69.0,3312.8,98.8
200,COLD,2023-03-11 15:19:07,30630.0,704.2,17295.3,448.6,17942.5,322.4,46725.6,372.6,1968.2,86.7,1098.6,53.2,1175.0,32.9,2679.3,185.3,992.9,20.6,3191.1,108.5
200,COLD,2023-03-14 19:16:42,33139.9,371.0,18813.8,447.1,19459.4,343.3,53638.0,1117.8,2335.3,30.3,1396.7,62.7,1350.9,54.5,3308.6,185.1,1300.1,106.8,3997.0,42.0
200,COLD,2023-03-17 04:16:42,37173.3,614.3,17938.4,136.8,19156.1,267.4,46797.8,574.7,2718.4,107.9,1328.0,102.5,1396.1,60.8,3524.8,67.6,1313.4,67.8,3595.1,35.6
200,COLD,2023-03-20 18:06:27,35441.1,168.3,17932.7,256.8,18778.3,117.1,49635.2,903.1,2597.4,85.5,1330.7,35.5,1376.6,45.3,3221.2,193.4,1228.6,20.9,4152.1,2.1
200,COLD,2023-03-21 10:50:03,34996.0,685.7,18748.9,463.7,20321.1,189.5,49786.7,479.2,2563.4,112.2,1355.0,62.2,1430.2,58.1,3539.8,140.0,1300.9,36.6,3900.4,47.6
200,COLD,2023-03-21 15:47:06,35688.9,199.6,19932.8,247.8,20923.0,350.7,50646.5,121.5,2530.6,83.7,1449.6,29.3,1452.4,71.7,3320.6,239.6,1366.9,26.9,4086.7,62.6
200,COLD,2023-03-21 20:26:57,32429.5,829.5,18034.3,297.7,18397.7,586.1,49895.5,422.7,2248.4,144.3,1323.8,48.1,1309.9,70.5,3452.5,19.4,1293.2,17.8,3989.3,126.0
200,COLD,2023-03-23 10:29:21,34707.5,257.6,18570.1,144.9,19957.2,62.0,48580.8,849.9,2566.8,53.6,1318.9,53.5,1456.6,31.9,3307.0,78.4,1358.5,47.6,3769.0,93.6
200,COLD,2023-03-23 19:02:33,29006.5,387.0,16405.3,435.1,17160.4,174.5,45808.2,635.6,2221.3,97.0,1174.3,67.4,1190.3,13.7,2889.9,93.2,2088.2,1376.9,3620.8,61.6
200,COLD,2023-03-24 19:04:43,25969.4,348.0,14257.0,362.2,14434.4,226.6,45803.5,1047.1,1844.5,8.4,1013.8,19.4,1036.7,25.1,3066.3,96.4,1175.7,77.2,3677.8,136.8
200,COLD,2023-03-27 12:22:35,22017.7,324.5,13190.5,653.1,13967.7,385.4,39558.4,480.2,1606.7,46.2,990.8,74.3,1045.7,31.4,2924.9,208.9,1074.2,103.8,3320.5,137.8
200,COLD,2023-03-27 16:15:05,24349.0,400.0,13294.9,263.9,13656.0,150.5,45846.0,1531.5,1810.4,49.5,1006.8,24.1,1001.2,23.1,2727.8,65.0,1070.8,66.5,3654.9,43.1
200,COLD,2023-03-28 13:07:12,23167.7,871.4,13598.9,409.1,14497.1,136.0,45007.2,663.4,1672.1,133.6,1024.2,42.2,1042.3,57.1,3235.5,136.5,1095.8,24.0,3743.9,132.5
200,COLD,2023-03-29 14:48:31,24508.2,628.2,13340.1,602.4,13582.9,224.7,45504.4,245.2,1765.9,71.3,1042.3,29.0,1020.7,24.9,2847.0,277.9,1150.7,35.6,3762.0,16.3
200,COLD,2023-03-29 19:36:44,22800.7,479.7,13031.2,67.1,14074.1,347.5,44814.9,555.3,1752.1,38.2,1004.0,43.7,1070.7,25.9,2665.0,93.8,1128.5,54.1,3646.6,218.6
200,COLD,2023-04-03 19:42:44,10461.7,177.8,4661.7,235.6,5095.0,227.5,27809.5,1097.7,799.0,53.8,379.2,16.7,352.8,33.9,2148.8,170.8,592.5,40.4,2222.6,102.5
200,COLD,2023-04-03 23:39:42,13310.9,230.5,4568.6,226.8,5229.2,151.3,28163.7,971.0,978.3,152.5,389.6,24.0,388.9,15.8,3814.7,208.2,546.6,13.6,2283.9,95.0
200,COLD,2023-04-06 11:40:21,29332.3,394.1,16100.7,246.9,17583.5,260.3,48282.0,124.7,2301.9,106.8,1258.5,33.8,1347.4,133.5,3931.4,301.9,1341.2,113.6,3988.0,157.2
200,COLD,2023-04-06 17:07:22,51259.0,1902.9,16276.7,472.4,16283.0,445.6,46835.9,1237.9,3987.2,62.0,1313.4,92.0,1241.1,38.2,3556.5,246.5,1241.1,43.4,3884.3,146.6
200,COLD,2023-04-07 13:09:53,30079.5,294.9,17365.0,232.5,18623.0,184.2,49416.6,713.4,2399.2,126.6,1346.8,129.8,1514.3,55.3,4013.5,193.6,1445.4,10.3,4134.0,58.5
200,COLD,2023-04-10 15:59:58,29676.8,533.7,16610.0,678.8,17955.0,453.9,48631.9,751.1,2360.3,84.8,1306.4,65.1,1423.9,78.8,3326.1,210.0,1364.1,23.7,4168.1,106.4
200,COLD,2023-04-10 19:48:24,29552.9,634.1,16712.3,209.7,17458.3,358.2,48424.6,477.6,2284.5,147.0,1255.7,67.4,1398.2,102.6,3197.4,98.4,1276.5,41.4,4150.6,105.3
200,COLD,2023-04-13 11:31:16,28397.8,554.4,16323.3,292.8,17574.4,233.3,48280.6,317.6,2247.0,37.4,1295.3,29.6,1358.6,3.2,4072.3,64.0,1339.8,23.3,4119.4,180.6
200,COLD,2023-04-13 15:46:10,27539.3,292.4,15683.2,158.3,16617.0,393.3,47015.5,607.8,2188.6,35.6,1307.1,50.1,1263.3,5.6,3895.1,192.2,1273.7,41.7,3818.9,98.1
200,COLD,2023-04-17 19:58:58,27217.7,143.2,16185.6,269.1,17225.2,148.2,46300.4,642.5,2206.7,64.5,1202.1,19.8,1307.8,26.6,4445.8,62.9,1243.2,53.2,3660.5,137.2
200,COLD,2023-04-18 18:04:16,20536.1,619.4,11186.5,147.4,11711.6,155.8,50708.0,190.2,1558.8,97.9,872.6,8.7,926.2,75.5,2400.4,49.2,1231.3,58.4,4241.7,172.4
200,COLD,2023-04-19 18:14:35,26761.6,609.2,15384.1,299.2,16382.4,440.4,54751.3,605.8,2114.9,108.3,1216.8,110.6,1261.2,55.5,3206.9,189.2,1425.3,53.4,4691.6,126.6
200,COLD,2023-04-20 18:03:59,25775.2,543.0,15189.2,413.0,15015.4,471.8,50634.1,248.7,2025.9,78.1,1185.4,24.2,1185.5,9.6,2706.3,117.3,1383.6,49.4,4346.0,129.2
200,COLD,2023-04-24 19:39:18,6646.4,10.7,3975.5,131.4,4163.3,107.2,13072.5,216.0,1793.7,139.0,1047.8,62.3,1024.9,78.3,3009.9,35.7,1280.0,83.1,4168.8,137.0
200,COLD,2023-04-25 14:31:47,3606.3,136.5,2172.7,104.8,2395.1,10.8,6327.2,125.0,1944.6,63.0,1088.8,58.4,1213.3,50.6,3222.4,86.8,1229.2,54.8,4222.3,36.6
200,COLD,2023-04-26 10:03:48,19984.8,347.0,11740.1,232.3,12794.0,274.7,45634.5,31.8,1531.0,48.2,903.2,17.0,961.0,48.1,2761.9,84.6,1151.4,2.4,3839.1,41.7
200,COLD,2023-04-26 17:31:32,18764.3,436.8,11308.2,74.5,11557.3,311.3,45809.5,381.3,1452.3,55.4,914.3,15.9,888.6,47.6,2556.1,59.0,1104.1,57.5,4040.8,143.1
200,COLD,2023-04-27 10:27:50,18121.3,186.9,10806.0,134.7,11668.5,83.1,42522.4,556.5,1508.1,31.9,832.2,55.1,947.0,25.8,2954.2,125.5,1092.3,67.8,3789.8,79.0
200,COLD,2023-05-01 11:29:11,20360.8,413.5,12030.2,85.2,13388.2,180.3,50564.5,405.2,1594.9,45.7,928.2,81.8,1047.1,50.3,2699.2,79.8,1237.6,66.0,4308.5,92.2
200,COLD,2023-05-01 18:19:48,19325.9,256.7,11380.5,140.2,12220.1,105.6,47551.1,444.2,1530.9,39.7,885.1,111.1,958.7,71.2,2529.1,77.5,1192.4,24.0,4098.5,173.3
200,COLD,2023-05-02 18:16:41,37741.9,478.0,21032.3,268.0,21276.6,109.9,52683.3,637.3,2990.9,145.3,1638.7,67.2,1674.1,74.9,3206.2,112.7,1668.6,69.5,4683.2,38.5
200,COLD,2023-05-03 19:26:21,35839.5,270.5,20460.9,352.7,19847.1,421.2,53659.6,621.0,2826.8,146.5,1636.6,25.3,1546.9,37.1,3129.9,52.5,1682.5,31.5,4632.5,122.3
200,COLD,2023-05-04 10:48:44,39873.6,302.7,22615.0,756.8,22458.4,461.7,56519.6,601.1,3185.6,106.2,1712.4,45.4,1806.9,27.7,3523.2,133.5,1709.6,77.7,5056.7,29.2
200,COLD,2023-05-04 16:22:11,38625.3,893.8,21154.9,358.8,21373.3,699.8,56556.0,796.6,2981.2,41.8,1674.8,25.2,1781.9,31.3,3251.7,206.3,1679.0,66.5,4959.3,51.2
200,COLD,2023-05-08 11:35:36,34049.3,1145.8,19059.3,57.4,19611.1,329.2,54178.7,1349.1,2936.0,140.0,1522.6,69.8,1619.3,121.0,3095.2,76.2,1688.8,57.9,4863.4,76.5
200,COLD,2023-05-08 18:28:24,28580.3,330.6,16435.4,82.0,16097.2,202.7,52192.8,409.7,2420.1,136.2,1363.4,103.8,1348.2,70.9,2957.4,66.4,1470.5,35.9,4661.0,22.9
200,COLD,2023-05-09 19:40:24,7520.5,102.1,4474.7,173.0,4613.7,175.6,12229.4,75.1,2558.5,34.2,1419.7,81.4,1485.1,30.8,3088.0,78.8,1572.7,82.9,4903.7,99.0
200,COLD,2023-05-10 15:19:11,32771.6,654.1,18706.5,169.4,18369.1,240.4,55593.6,696.5,2653.7,83.4,1503.1,119.5,1563.6,79.3,2983.9,49.0,1668.6,33.5,4978.1,79.2
200,COLD,2023-05-11 09:17:50,31164.8,623.4,17623.1,212.3,18209.6,65.7,50982.3,767.4,2529.9,110.6,1518.4,4.8,1524.0,78.2,3270.5,218.2,1583.7,44.9,4634.6,76.4
200,COLD,2023-05-15 08:22:36,30347.5,332.8,17136.8,362.6,17639.9,343.5,48214.1,377.1,2530.6,54.4,1355.0,85.5,1487.8,67.4,2744.3,11.4,1508.0,42.9,4228.5,14.8
200,COLD,2023-05-16 09:46:42,30678.1,707.6,17794.9,27.3,18486.6,886.3,50728.0,635.1,2612.7,32.8,1496.9,41.6,1560.1,6.4,2922.0,162.0,1539.3,70.9,4563.7,278.5
200,COLD,2023-05-16 17:25:34,31051.3,401.4,17230.0,300.3,17927.2,190.6,49410.8,749.1,2564.0,26.6,1483.7,81.3,1502.4,59.6,2829.6,65.1,1535.8,14.7,4609.6,198.2
200,COLD,2023-05-17 08:32:34,30972.0,465.6,17591.1,468.6,18051.1,285.8,47755.1,669.7,2525.8,102.2,1430.1,99.2,1485.1,54.0,2824.0,116.7,1478.8,87.4,4300.8,81.4
200,COLD,2023-05-17 17:39:32,27628.4,246.5,15803.6,80.5,15919.8,362.1,48813.4,1112.5,2370.1,115.2,1305.7,51.1,1323.8,50.9,2769.2,39.9,1380.1,54.4,4426.0,166.1
200,COLD,2023-05-18 19:22:03,32396.9,301.4,18206.3,237.8,17826.2,753.1,53190.1,1020.1,2656.4,53.5,1524.0,39.0,1444.8,71.3,2950.3,92.0,1572.0,63.0,4641.5,71.3
200,COLD,2023-05-19 14:24:51,31021.6,634.5,16944.1,438.4,17818.6,409.6,49251.8,362.8,2497.2,44.9,1422.5,105.6,1505.2,30.3,2961.8,108.6,1597.0,23.4,4599.1,86.4
200,COLD,2023-05-22 12:26:54,29460.4,1017.6,17012.2,592.7,17349.6,347.9,50806.8,757.1,2498.7,92.9,1393.4,20.9,1455.9,63.8,2889.4,110.6,1625.5,64.1,4661.0,94.9
200,COLD,2023-05-22 19:03:33,28562.8,242.0,16062.5,132.0,17019.2,264.7,44995.3,499.5,2410.3,92.2,1381.5,111.6,1419.0,76.9,2877.4,157.7,1497.6,20.0,4241.0,57.5
200,COLD,2023-05-23 11:43:36,32602.3,1030.7,18312.8,429.9,18538.2,530.1,46188.9,92.1,2673.9,126.0,1578.2,63.6,1584.5,27.6,2895.1,48.5,1566.4,77.0,4339.1,190.4
200,COLD,2023-05-23 14:57:28,25037.4,185.8,14316.2,307.4,15078.6,618.0,42380.4,222.8,2144.8,92.4,1224.3,43.1,1362.0,56.9,2409.4,124.6,1367.6,110.4,3988.7,272.3
200,COLD,2023-05-24 15:03:25,23292.2,134.7,13638.5,391.1,14442.1,81.3,41943.1,625.0,1972.4,128.2,1167.4,52.4,1175.0,53.4,2446.5,40.9,1376.6,143.9,3893.3,67.8
200,COLD,2023-05-25 17:56:10,23387.6,626.3,13578.7,73.8,14352.3,408.3,42883.2,459.8,2092.6,103.7,1222.3,82.2,1170.9,25.1,2488.9,159.2,1405.2,12.7,3960.8,49.4
200,COLD,2023-05-30 11:30:55,24078.6,1378.6,13280.3,243.5,14169.4,626.5,40095.6,230.6,1954.3,59.2,1161.1,98.4,1162.5,60.8,2591.8,83.9,1325.9,40.7,3851.6,92.7
200,COLD,2023-05-30 15:27:42,19184.4,1020.0,10746.9,506.1,11309.7,567.0,35954.0,958.4,1957.1,31.9,1084.7,5.3,1072.1,16.2,2567.2,29.2,1404.4,94.6,4145.1,97.6
200,COLD,2023-05-31 13:10:31,20373.9,485.6,12060.2,474.6,12145.7,663.7,39846.6,770.5,1756.2,44.0,1007.5,37.1,1004.0,53.2,2489.5,140.1,1340.5,44.4,3860.0,150.8
200,COLD,2023-06-01 10:16:03,25325.0,849.4,14177.0,427.0,14098.3,343.4,39639.3,621.1,2096.8,40.7,1145.2,54.2,1211.9,22.5,2465.2,69.5,1298.1,15.6,3627.8,196.4
200,COLD,2023-06-02 15:14:00,28371.4,387.8,15680.5,559.6,15160.0,113.6,44175.0,112.8,2305.3,65.5,1305.1,43.7,1330.0,159.1,2634.2,64.7,1459.3,113.0,4148.5,127.6
200,COLD,2023-06-05 11:34:56,24120.5,468.8,14424.8,409.8,15540.0,762.0,41706.3,313.0,2156.6,13.6,1179.9,99.0,1179.2,153.8,2711.2,29.4,1337.7,22.3,3808.5,69.5
200,COLD,2023-06-05 21:34:05,25787.1,312.7,14555.6,462.9,14428.8,850.6,43803.4,1127.1,2169.1,69.9,1191.0,35.5,1282.1,30.8,2753.1,42.2,1348.1,37.0,3989.3,258.4
200,COLD,2023-06-06 17:28:26,27706.2,290.4,16094.5,587.7,15183.0,501.1,49652.6,699.1,2445.1,70.0,1403.8,65.8,1327.9,101.1,2895.6,156.8,1507.3,74.1,4617.9,182.2
200,COLD,2023-06-06 21:14:14,22546.8,787.7,12979.7,610.1,14328.0,640.2,40916.6,355.5,1876.4,28.6,1136.8,30.5,1232.7,14.8,2985.2,64.5,1389.8,71.5,3866.3,187.7
200,COLD,2023-06-07 14:51:42,25480.7,362.0,14282.1,227.1,14412.1,300.6,44393.5,814.8,2125.3,25.5,1231.4,40.5,1242.5,98.6,2532.0,79.5,1361.3,70.2,4042.9,57.4
200,COLD,2023-06-08 09:53:39,23233.8,307.5,13649.0,94.2,13859.8,202.7,40103.8,620.0,2013.4,113.5,1098.6,63.8,1058.2,91.1,2259.5,31.3,1262.6,19.7,3693.1,44.9
200,COLD,2023-06-12 19:57:59,38678.1,625.7,19932.7,599.8,19686.9,192.3,49663.3,477.8,3362.2,22.5,1720.7,87.1,1649.1,15.7,3186.3,113.2,1638.0,91.2,4669.4,26.6
200,COLD,2023-06-13 20:26:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3263.4,52.6,1688.0,54.9,1640.8,117.6,3120.2,143.5,1726.3,92.1,4737.5,64.4
200,COLD,2023-06-14 15:54:42,37448.0,440.8,21106.8,119.9,20822.7,130.6,46409.2,359.3,3116.8,66.8,1726.3,70.5,1725.6,6.4,3177.9,56.1,1615.0,103.4,4382.2,90.7
200,COLD,2023-06-16 15:29:10,42227.0,295.8,21530.6,479.1,20436.5,279.1,46039.2,77.8,3770.3,79.9,1920.2,102.5,1715.1,19.4,3371.9,159.0,1588.0,35.9,4415.6,85.5
200,COLD,2023-06-19 19:38:54,28969.9,731.4,15308.3,306.8,14754.5,161.9,37115.7,467.2,3163.3,85.1,1712.4,85.9,1579.6,94.1,3100.0,99.0,1567.8,21.2,4580.3,322.5
200,COLD,2023-06-20 15:20:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3146.0,4.3,1652.6,87.4,1672.1,50.1,3011.7,53.1,1548.3,138.4,4419.7,142.3
200,COLD,2023-06-21 16:54:12,33473.4,940.2,18417.1,217.0,18953.5,573.8,46679.0,400.9,2648.8,85.6,1535.1,20.6,1610.9,104.3,3050.7,143.0,1573.4,57.3,4359.2,113.6
200,COLD,2023-06-26 15:05:10,40247.2,62.8,16015.9,478.2,16405.5,434.8,39680.1,814.7,4046.4,108.6,1540.0,163.9,1617.8,170.4,2992.4,101.8,1576.8,60.9,4174.3,168.2
200,COLD,2023-06-26 16:04:49,36058.2,835.9,17760.9,127.4,18035.0,296.1,43454.9,795.9,3151.5,78.4,1391.2,90.5,1527.5,51.8,3120.6,126.1,1610.2,106.0,4168.8,38.6
200,COLD,2023-06-26 21:48:32,36408.0,1023.4,17605.0,454.4,17482.5,360.2,45258.9,447.7,3105.6,99.1,1540.6,47.0,1507.3,60.4,3039.4,135.1,1460.7,44.9,4400.3,51.9
200,COLD,2023-06-27 18:27:06,32618.2,568.0,17330.8,557.5,17671.0,492.5,43223.7,497.0,2874.1,105.9,1492.0,35.9,1515.0,36.6,2952.3,38.4,1517.8,17.1,4293.2,175.4
200,COLD,2023-06-28 17:17:14,33415.6,788.1,17776.1,344.1,18202.0,282.8,43501.9,312.7,2806.7,120.6,1533.8,108.0,1526.7,97.2,3025.6,103.3,1419.0,60.5,4271.0,103.3
200,COLD,2023-06-28 21:52:35,6834.8,121.2,3661.2,86.5,3536.1,28.3,8406.5,75.4,2706.5,80.8,1438.5,93.9,1428.8,96.6,2852.5,98.1,1489.2,83.1,4241.0,120.3
200,COLD,2023-06-30 12:06:53,35198.4,452.4,19001.5,514.5,19094.0,202.2,43920.7,411.7,2947.1,79.2,1696.4,71.1,1600.5,1.2,3076.1,119.5,1512.1,52.2,4189.6,117.4
200,COLD,2023-07-06 15:58:14,45055.1,530.4,24941.7,425.0,24947.5,379.1,70192.8,1521.5,2736.5,111.6,1583.8,39.9,1627.6,25.9,2906.1,125.3,1531.6,37.6,4859.9,202.1
200,COLD,2023-07-11 18:24:47,41884.8,1001.8,23938.7,402.6,24315.5,994.2,72826.3,1152.7,2142.7,65.1,1200.1,96.3,1237.6,23.3,2207.4,29.5,1143.7,25.2,3874.7,71.0
200,COLD,2023-07-12 17:47:22,41516.5,126.5,23112.0,359.8,23507.1,126.2,71279.5,1344.9,2263.7,67.5,1191.7,10.7,1243.8,79.2,2219.9,85.6,1158.4,85.9,3959.5,142.4
200,COLD,2023-07-13 15:07:25,38353.3,751.9,20990.6,336.3,20946.8,508.2,65367.8,1089.1,2067.0,71.8,1145.1,75.7,1081.1,31.3,2070.5,51.2,1129.1,13.9,3559.0,158.2
200,COLD,2023-07-17 11:45:11,12970.2,21.3,7139.4,52.6,7476.7,224.5,20089.8,857.3,1999.5,36.5,1200.0,46.7,1159.8,12.7,2060.8,77.4,1102.8,67.6,3492.2,50.2
200,COLD,2023-07-18 18:49:13,42162.3,742.7,23776.6,257.3,24609.7,40.8,63140.1,721.3,2214.4,108.7,1195.2,37.8,1209.1,94.3,2256.8,87.4,1165.3,65.1,3453.3,148.2
200,COLD,2023-07-19 16:58:23,44480.4,472.1,24400.3,84.6,23804.4,324.7,64797.8,177.1,2234.5,35.5,1236.8,44.1,1224.4,45.4,2368.7,115.7,1131.2,49.0,3513.1,22.3
200,COLD,2023-07-21 10:47:20,40086.1,1132.9,21724.0,302.7,23217.7,674.5,61493.0,810.4,2176.8,72.3,1255.6,26.6,1246.6,54.1,2231.7,190.1,1292.5,89.7,3547.9,67.8
200,COLD,2023-07-21 15:41:03,38643.7,982.6,21656.5,616.8,22312.9,244.7,61097.9,667.7,1811.8,37.5,1049.9,38.7,1111.8,18.7,2027.3,39.8,1055.5,68.6,3226.6,95.2
200,COLD,2023-07-24 13:13:37,39537.8,321.1,21526.3,679.2,22537.7,222.2,59023.6,1050.5,1998.1,103.0,1097.1,55.8,1122.2,26.1,2018.3,56.4,1120.8,55.9,3192.6,147.3
200,COLD,2023-07-24 19:41:49,39430.0,750.3,22154.8,761.9,21758.7,841.8,61773.7,646.0,1991.2,129.2,1070.1,29.5,1097.1,36.0,2052.4,156.1,1120.8,7.9,3237.7,49.4
200,COLD,2023-07-25 11:45:28,39315.4,507.5,22422.2,577.5,22963.6,303.3,61367.7,917.8,2011.3,73.1,1056.1,35.9,1154.9,71.7,2039.9,106.7,1152.9,45.4,3233.6,118.0
200,COLD,2023-07-25 13:45:24,39780.2,775.4,21843.8,636.3,22470.9,475.2,60753.3,1219.7,1960.6,102.2,1107.6,31.4,1111.1,74.1,1996.7,29.5,1131.9,65.9,3239.9,99.4
200,COLD,2023-07-25 18:18:27,40600.3,939.5,21673.2,343.4,21805.4,183.2,62861.9,1044.0,1947.4,53.2,1059.6,25.0,1095.1,43.5,2169.9,117.4,1052.4,38.1,3131.3,147.0
200,COLD,2023-07-26 15:23:56,41273.8,739.0,22624.7,262.4,23036.4,2503.6,60813.7,596.1,1931.4,109.4,1033.2,45.8,1017.9,6.4,1860.5,27.8,1057.6,46.0,3020.8,122.6
200,COLD,2023-07-27 14:58:56,40772.0,588.7,22630.1,676.5,23494.0,328.8,62494.6,973.0,2098.9,76.9,1134.7,41.0,1108.3,20.9,2015.5,59.6,1094.4,20.1,3184.9,136.1
200,COLD,2023-07-27 21:19:43,39254.1,791.1,21821.5,133.2,21642.0,333.8,61330.6,1312.2,1914.7,36.7,1009.6,5.2,1027.6,52.7,1937.6,28.4,1042.9,39.4,3077.2,41.8
200,COLD,2023-07-28 14:36:21,37961.8,422.3,20998.0,356.6,20693.3,80.1,58653.2,564.6,1932.8,73.4,1132.6,76.2,1062.4,37.1,2015.5,71.2,1077.0,50.4,3085.5,176.2
200,COLD,2023-07-31 16:05:46,37374.5,1093.3,20469.1,423.3,21318.9,492.8,58112.2,1783.8,1943.2,101.3,1054.1,30.4,1055.5,38.5,2014.8,115.2,1074.9,35.1,3151.6,121.4
200,COLD,2023-07-31 19:50:26,38409.8,344.7,20883.3,445.5,21792.9,471.7,59471.3,220.0,1957.1,26.4,1115.9,70.9,1145.1,24.7,1981.4,28.5,1071.4,53.6,3118.2,164.0
200,COLD,2023-08-01 13:15:12,36641.4,430.5,20460.1,429.1,20346.7,74.9,58112.8,573.3,1718.0,87.9,1040.8,89.7,1016.6,39.8,1946.0,88.3,1055.5,50.7,2949.2,75.6
200,COLD,2023-08-01 19:49:30,39121.3,881.3,20464.6,426.20000000000000,22519.6,451.6,58112.5,1178.55,1750.3,42.2,1018.6,17.0,983.2,51.7,2062.4,113.1,970.9,59.6,3050.4000000000000,98.5
200,COLD,2023-08-02 11:42:00,38777.4,301.6,21850.0,199.5,22341.5,36.6,60405.1,567.6,2078.8,76.4,1123.5,32.1,1202.8,67.5,2073.9,17.7,1128.3,162.4,3164.0,200.7
200,COLD,2023-08-02 16:21:43,35337.8,792.3,19830.4,273.8,19611.2,286.3,56781.2,295.6,1800.7,65.3,1017.9,37.1,978.3,51.3,1761.1,60.5,985.2,64.4,2957.6,143.9
200,COLD,2023-08-03 10:26:25,32549.1,797.9,17904.3,262.1,18888.9,332.9,52927.7,88.7,1554.6,41.9,857.3,33.2,835.1,20.0,1555.3,77.2,868.5,54.0,2609.2,71.6
200,COLD,2023-08-04 11:39:14,34991.3,1132.0,19143.4,139.3,19170.5,264.0,52472.6,1004.9,1719.3,66.8,1029.0,96.0,956.0,40.5,1752.7,72.9,954.0,42.5,2801.9,138.9
200,COLD,2023-08-08 09:52:41,34666.6,236.0,19739.3,282.3,20145.6,404.3,66090.1,592.4,1742.3,54.4,991.5,15.7,1025.6,56.3,1827.1,74.7,996.1,23.2,3388.0,170.3
200,COLD,2023-08-08 17:31:01,26398.5,575.4,14522.1,301.0,14287.0,330.3,53454.4,846.2,1644.3,58.4,939.4,86.5,842.8,13.4,1610.2,53.0,885.8,59.9,3197.4,20.3
200,COLD,2023-08-09 17:33:44,31440.4,832.5,18015.5,389.4,18087.1,106.2,63001.3,521.7,1537.2,87.6,824.0,55.6,905.3,5.3,1704.7,25.9,971.4,64.2,3386.6,39.0
200,COLD,2023-08-10 13:43:57,36391.6,528.0,20843.6,253.5,19353.3,264.7,63966.6,996.2,1719.3,37.5,988.7,70.2,944.95,18.850000000000000,1879.2,120.6,944.9,83.4,3096.6,41.1
200,COLD,2023-08-10 17:23:41,35421.3,156.3,20307.0,91.0,20619.5,423.2,63759.1,354.1,1706.1,59.0,946.3,17.1,984.6,32.4,1798.6,95.1,963.7,43.4,3139.0,72.0
200,COLD,2023-08-11 14:02:06,40339.7,477.7,21852.7,337.4,22184.0,568.6,67444.6,392.6,2036.3,87.3,1077.0,101.7,1058.9,60.1,2022.4,61.6,1043.6,80.1,3431.8,208.6
200,COLD,2023-08-14 11:34:30,36566.4,292.8,20164.4,181.9,20742.7,678.3,64888.7,528.1,1673.4,59.2,929.6,115.6,943.6,44.0,1764.6,98.0,906.0,40.9,3265.6,201.5
200,COLD,2023-08-14 16:21:19,34593.8,596.7,19158.7,318.0,19546.4,508.0,48213.6,258.5,1609.5,128.1,933.1,46.0,907.4,48.3,1667.6,77.8,938.4,14.3,2320.0,82.8
200,COLD,2023-08-15 15:24:57,38525.9,495.2,20813.7,197.5,20769.8,357.3,50415.5,642.5,1887.6,43.1,979.7,30.9,991.5,20.6,1837.5,35.9,991.5,98.1,2564.8,84.7
200,COLD,2023-08-16 11:08:39,33747.6,173.8,18981.3,608.1,19235.4,241.9,48404.0,579.5,1680.4,32.6,931.0,34.3,919.9,46.9,1721.5,177.1,929.2,20.6,2520.2,113.5
200,COLD,2023-08-18 16:33:25,35079.3,895.7,19312.6,156.2,18848.5,153.4,64181.5,479.6,1710.3,67.8,987.4,43.4,910.2,73.3,1782.6,67.5,899.1,29.2,3198.1,162.4
200,COLD,2023-08-22 19:35:31,40561.2,469.6,22138.1,423.8,22243.2,154.9,52296.7,252.0,2037.8,62.5,1088.2,83.5,1098.6,69.3,1901.5,17.1,971.4,95.9,2651.7,67.3
200,COLD,2023-08-23 15:58:51,38344.2,188.6,20602.0,180.2,20485.2,401.1,53939.6,743.3,1715.2,144.3,1020.0,13.8,981.8,35.5,1716.5,86.0,980.4,28.3,2606.5,121.1
200,COLD,2023-08-28 16:29:04,35545.2,781.5,19483.8,286.6,19114.2,236.9,52559.9,565.9,1825.7,125.9,938.7,44.3,932.4,17.5,1864.7,97.2,961.0,5.5,2647.5,102.3
200,COLD,2023-08-29 08:08:01,36219.6,647.1,20170.6,352.2,20480.3,363.4,53512.5,564.9,1790.9,30.7,979.0,62.6,986.7,29.0,1770.1,51.1,973.2,91.3,2631.5,133.7
